id,geom,longitude,latitude,classname,time,img_received,utm_x,utm_y,utm_z,regionname_1,regionname_2,regionname_3,regionname_4,roadaddr,roadaddrnum,isprocessed,mb_serial,mt_serial
45037,0101000020E6100000B45CF3876A2B60402B66E69C07014240,129.3567543,36.00804483,crack,2024-07-30 16:59:37.990212+09,TRUE,36.008105,129.356725,31.421653,경상북도,포항시 남구,대도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45038,0101000020E6100000DBEED98C742B60409526C7D2E6004240,129.3579773,36.00704417,banner,2024-07-30 16:59:50.44285+09,TRUE,36.007055,129.357806,31.939453,경상북도,포항시 남구,대도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45039,0101000020E6100000BD1A22757A2B60405B71140AC7004240,129.3586984,36.0060742,crack,2024-07-30 16:59:58.610368+09,TRUE,36.006134,129.358667,33.312682,경상북도,포항시 남구,대도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45040,0101000020E610000090B9CD23892B6040FFC752BC8D004240,129.3604907,36.00432543,crack,2024-07-30 17:00:14.931985+09,TRUE,36.004379,129.360452,39.442165,경상북도,포항시 남구,대도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45041,0101000020E61000008B9A4C028F2B60409EA8297B76004240,129.3612072,36.00361576,crack,2024-07-30 17:00:21.096747+09,TRUE,36.003676,129.361181,40.363652,경상북도,포항시 남구,연일읍,오천리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45042,0101000020E610000080929909992B6040584BAEF64F004240,129.3624313,36.0024403,crack,2024-07-30 17:00:31.397139+09,TRUE,36.002494,129.362391,40.492968,경상북도,포항시 남구,연일읍,오천리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45043,0101000020E61000004E4CA084A52B6040A03ADC7819004240,129.3639548,36.00077735,crack,2024-07-30 17:00:52.156223+09,TRUE,36.000833,129.363982,36.426522,경상북도,포항시 남구,송내동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45044,0101000020E610000087F7326EA12B6040D357039D25004240,129.3634559,36.00114787,crack,2024-07-30 17:01:33.146199+09,TRUE,36.001086,129.363431,31.515723,경상북도,포항시 남구,연일읍,오천리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45045,0101000020E61000002F26D290A22B6040FEAC5F5643004240,129.3635944,36.00205497,crack,2024-07-30 17:01:47.448415+09,TRUE,36.002071,129.363677,31.068049,경상북도,포항시 남구,연일읍,오천리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45046,0101000020E6100000512A9A0E9D2B6040BCFC3D0C3C004240,129.362922,36.00183251,pothole,2024-07-30 17:01:53.496875+09,TRUE,36.001879,129.363003,32.158016,경상북도,포항시 남구,연일읍,오천리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45047,0101000020E61000007A13AC309D2B60405B8027443D004240,129.3629382,36.0018697,crack,2024-07-30 17:01:53.997033+09,TRUE,36.001879,129.363003,32.158016,경상북도,포항시 남구,연일읍,오천리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45048,0101000020E6100000D97FC227862B60405694A1A31C004240,129.3601264,36.000874,crack,2024-07-30 17:02:24.723747+09,TRUE,36.000914,129.360186,33.716378,경상북도,포항시 남구,연일읍,오천리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45049,0101000020E610000069158FC8782B60407DED475710004240,129.3584941,36.00049869,banner,2024-07-30 17:02:51.614419+09,TRUE,36.000404,129.359323,33.551205,경상북도,포항시 남구,연일읍,오천리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45050,0101000020E610000051066C9E2C2B6040C4D4F66AF9FF4140,129.3491966,35.99979913,crack,2024-07-30 17:16:25.007211+09,TRUE,35.999802,129.349262,36.403384,경상북도,포항시 남구,연일읍,생지리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45051,0101000020E6100000EC15AF44022B604093A79921FFFF4140,129.3440269,35.99997349,banner,2024-07-30 17:17:28.627074+09,TRUE,36.000173,129.344646,35.531277,경상북도,포항시 남구,연일읍,생지리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45052,0101000020E610000042F2A063142B6040AF21D060F0004240,129.3462389,36.00733576,banner,2024-07-30 17:20:41.732334+09,TRUE,36.006783,129.34554,33.405539,경상북도,포항시 남구,상도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45053,0101000020E610000034C31903212B60403177555B3C014240,129.3477798,36.00965444,crack,2024-07-30 17:22:44.964931+09,TRUE,36.009593,129.347735,29.230169,경상북도,포항시 남구,상도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45054,0101000020E6100000334898135A2B60401AD0DCEEBC024240,129.3547457,36.02139078,trash,2024-07-30 17:29:42.679118+09,TRUE,36.021324,129.354747,31.444906,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45055,0101000020E61000007E2C4988222B604037212552AC034240,129.3479654,36.02869632,banner,2024-07-31 05:36:57.411945+09,TRUE,36.028569,129.347895,45.10354,경상북도,포항시 북구,학잠동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45056,0101000020E6100000099C76380E2B6040734C803AE0034240,129.3454859,36.03028041,banner,2024-07-31 05:40:16.303466+09,TRUE,36.030259,129.345382,50.859693,경상북도,포항시 북구,학잠동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45057,0101000020E610000091390D6A122B604027771422FD034240,129.3459978,36.03116251,banner,2024-07-31 05:40:53.443369+09,TRUE,36.031087,129.346115,50.282344,경상북도,포항시 북구,학잠동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45058,0101000020E61000001645B65E1A2B6040E26352F80D044240,129.346969,36.03167633,banner,2024-07-31 05:41:17.91716+09,TRUE,36.031616,129.346826,56.873027,경상북도,포항시 북구,학잠동,NULL,양학로96번길,11,FALSE,PDCToolV1,MTPohangPC7
45059,0101000020E6100000752298771A2B6040322C65BBCD034240,129.3469809,36.02971594,trash,2024-07-31 05:43:25.04526+09,TRUE,36.029907,129.346922,46.726315,경상북도,포항시 북구,학잠동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45060,0101000020E6100000B9F871D9292B6040122BA60991034240,129.3488586,36.0278637,banner,2024-07-31 05:44:38.293687+09,TRUE,36.027952,129.348634,43.051046,경상북도,포항시 북구,학잠동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45061,0101000020E61000007F7ED4FE2A2B604072BF987787034240,129.3489985,36.02757163,trash,2024-07-31 05:44:42.303967+09,TRUE,36.027662,129.348972,42.674066,경상북도,포항시 북구,학잠동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45062,0101000020E61000005DE6086B5E2B60400DB3B38C9B024240,129.3552756,36.020372,trash,2024-07-31 05:47:42.337004+09,TRUE,36.020478,129.355225,35.566002,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45063,0101000020E610000019625B667A2B604058D8344361024240,129.3586914,36.01859322,trash,2024-07-31 05:49:41.64075+09,TRUE,36.018699,129.358622,35.006292,경상북도,포항시 남구,상도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45064,0101000020E6100000A7CDB477902B6040E1A6580B33024240,129.3613852,36.01718275,trash,2024-07-31 05:49:58.054049+09,TRUE,36.017344,129.361321,35.541079,경상북도,포항시 남구,대도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45065,0101000020E61000002C9F5C369F2B6040D2A6D46013024240,129.3631851,36.01621638,banner,2024-07-31 05:50:06.113127+09,TRUE,36.016523,129.362952,36.775613,경상북도,포항시 남구,대도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45066,0101000020E61000004AE07A38B62B604089B57AE3EE014240,129.3659937,36.0151028,banner,2024-07-31 05:51:30.442061+09,TRUE,36.015035,129.365795,33.094204,경상북도,포항시 남구,대도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45067,0101000020E6100000E0FD380CD22B6040B889792AA5014240,129.3693906,36.01285296,banner,2024-07-31 05:51:52.957777+09,TRUE,36.013153,129.369375,34.562876,경상북도,포항시 남구,해도동,NULL,포스코대로,436,FALSE,PDCToolV1,MTPohangPC7
45068,0101000020E610000052A82CEAD52B6040BD2BECF0AC014240,129.3698626,36.01309024,banner,2024-07-31 05:51:54.996352+09,TRUE,36.013025,129.369619,34.433686,경상북도,포항시 남구,해도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45069,0101000020E61000000B80CF89DF2B6040038CD20FA4014240,129.3710374,36.01281927,banner,2024-07-31 05:52:00.996501+09,TRUE,36.012759,129.37013,34.041824,경상북도,포항시 남구,해도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45070,0101000020E610000028FE7BCBD92B604024F8FF2786014240,129.3703363,36.01190662,banner,2024-07-31 05:52:34.044566+09,TRUE,36.012671,129.370296,34.290615,경상북도,포항시 남구,해도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45071,0101000020E61000002715B9A8DF2B60400127E5AC85014240,129.3710521,36.01189195,banner,2024-07-31 05:52:44.396569+09,TRUE,36.012221,129.371056,36.531649,경상북도,포항시 남구,해도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45072,0101000020E6100000DB2BE31A0B2C60406F30CEC317014240,129.3763556,36.00853775,banner,2024-07-31 05:53:29.4616+09,TRUE,36.008742,129.376423,33.750207,경상북도,포항시 남구,송내동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45073,0101000020E6100000506C356F0D2C6040C2D255B909014240,129.3766399,36.00810925,banner,2024-07-31 05:53:58.440625+09,TRUE,36.008598,129.376521,33.57071,경상북도,포항시 남구,송내동,NULL,동해안로,6363,FALSE,PDCToolV1,MTPohangPC7
45074,0101000020E6100000A1944D57042C604071CD1BD62E014240,129.3755299,36.00924183,banner,2024-07-31 05:54:47.541665+09,TRUE,36.009237,129.376178,36.054591,경상북도,포항시 남구,송내동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45075,0101000020E6100000CDBFA1F5C92B6040533EC936C8014240,129.3684033,36.01392255,banner,2024-07-31 05:58:14.549392+09,TRUE,36.01376,129.368526,34.582716,경상북도,포항시 남구,해도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45076,0101000020E61000002F2CC870712B6040149DCAB7C7024240,129.3575977,36.02171991,trash,2024-07-31 06:00:17.414753+09,TRUE,36.021637,129.357632,32.926004,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45077,0101000020E61000006B613E1C6C2B6040845AB990C0024240,129.3569471,36.02150163,banner,2024-07-31 06:00:35.734631+09,TRUE,36.021691,129.35753,32.089566,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45078,0101000020E6100000EEF1E8F04D2B60400E02846D0C034240,129.3532643,36.02381677,trash,2024-07-31 06:02:07.430628+09,TRUE,36.023817,129.353418,35.150779,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45079,0101000020E610000095F97912112B60400A4BB25BC6034240,129.345834,36.02949091,banner,2024-07-31 06:06:12.01954+09,TRUE,36.02961,129.346102,43.653129,경상북도,포항시 북구,득량동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45080,0101000020E61000007E08A65BE92A6040487A2D937F044240,129.3409861,36.03514328,trash,2024-07-31 06:09:32.978923+09,TRUE,36.035159,129.340875,63.551133,경상북도,포항시 북구,학잠동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45081,0101000020E6100000CBEC8790EE2A60408C0C406059044240,129.3416217,36.03397754,pothole,2024-07-31 06:25:29.718873+09,TRUE,36.034061,129.341586,55.982538,경상북도,포항시 북구,득량동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45082,0101000020E6100000E51AA2162D2B6040F662AC4E86034240,129.349254,36.02753623,banner,2024-07-31 06:29:12.90346+09,TRUE,36.027653,129.348939,38.710428,경상북도,포항시 북구,학잠동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45083,0101000020E6100000CF7CBE97322B60403056D38167034240,129.3499259,36.02659629,banner,2024-07-31 06:29:25.332152+09,TRUE,36.026812,129.3499,37.313194,경상북도,포항시 북구,득량동,NULL,양학로,19,FALSE,PDCToolV1,MTPohangPC7
45084,0101000020E610000063E5A944382B6040C197BAD140034240,129.3506187,36.02541563,trash,2024-07-31 06:29:41.752255+09,TRUE,36.025488,129.350656,34.594001,경상북도,포항시 북구,득량동,NULL,양학로17번길,4,FALSE,PDCToolV1,MTPohangPC7
45085,0101000020E610000070D4FEFA682B604014FCDC8B3D034240,129.356565,36.02531575,trash,2024-07-31 06:31:47.093052+09,TRUE,36.025419,129.356554,34.076082,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45086,0101000020E610000038C93096752B604012E8DC1926034240,129.3581038,36.02460025,crack,2024-07-31 06:32:03.656738+09,TRUE,36.024631,129.358045,33.005948,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45087,0101000020E61000009C8EBB277B2B60406A1951771D034240,129.3587836,36.02433673,banner,2024-07-31 06:32:11.916895+09,TRUE,36.02431,129.358607,32.97222,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45088,0101000020E6100000F2FB23A49F2B604084ADE82ECC024240,129.3632374,36.02185618,banner,2024-07-31 06:34:27.250338+09,TRUE,36.021955,129.363168,32.768648,경상북도,포항시 남구,대도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45089,0101000020E6100000324352DACD2B6040051885CFD5024240,129.3688785,36.02214998,banner,2024-07-31 06:35:55.358726+09,TRUE,36.022363,129.368632,31.916865,경상북도,포항시 남구,해도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45090,0101000020E610000020A45C00CD2B604045640345C5024240,129.3687746,36.02164519,trash,2024-07-31 06:36:03.618772+09,TRUE,36.021716,129.368789,32.804019,경상북도,포항시 남구,해도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45091,0101000020E61000004A98E5C0D52B6040924AB2755A024240,129.369843,36.01838561,banner,2024-07-31 06:37:03.056199+09,TRUE,36.018543,129.369602,32.405883,경상북도,포항시 남구,해도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45092,0101000020E610000093DF359ABF2B60406607ABD346024240,129.367139,36.01778646,banner,2024-07-31 06:38:00.252277+09,TRUE,36.017759,129.367592,32.342207,경상북도,포항시 남구,해도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45093,0101000020E610000082187A7CBA2B604059447D045E024240,129.3665144,36.01849419,trash,2024-07-31 06:38:14.541147+09,TRUE,36.018402,129.366729,31.698434,경상북도,포항시 남구,대도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45094,0101000020E6100000F6F39750A42B60408BCFB70DCA024240,129.363808,36.02179119,banner,2024-07-31 06:38:55.710865+09,TRUE,36.021472,129.363969,30.957522,경상북도,포항시 남구,대도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45095,0101000020E6100000BC8D8DDD9F2B60405630800EB6024240,129.3632648,36.02118093,trash,2024-07-31 06:39:05.900763+09,TRUE,36.021199,129.363334,30.886304,경상북도,포항시 남구,대도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45096,0101000020E61000007D301CFC902B6040AAD3BEED6A024240,129.3614483,36.0188882,trash,2024-07-31 06:39:44.753621+09,TRUE,36.018904,129.361524,29.420982,경상북도,포항시 남구,대도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45097,0101000020E6100000BE5ECB66882B6040F643198445024240,129.3604006,36.01774646,banner,2024-07-31 06:39:59.248969+09,TRUE,36.017954,129.360667,29.645657,경상북도,포항시 남구,대도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45098,0101000020E610000015F5AFE6792B6040A24A825376024240,129.3586305,36.01923603,trash,2024-07-31 06:41:11.129871+09,TRUE,36.019072,129.35869,27.49866,경상북도,포항시 남구,상도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45099,0101000020E6100000969252B07D2B60406010C4CAAC024240,129.3590929,36.0208982,trash,2024-07-31 06:41:43.725423+09,TRUE,36.020816,129.359159,27.201282,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45100,0101000020E6100000FF47B6EB732B604015E6A9E0DE024240,129.3579005,36.02242668,banner,2024-07-31 06:42:24.444305+09,TRUE,36.022406,129.357831,27.71994,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45101,0101000020E61000009DF9023F6D2B6040D883559C1F034240,129.3570857,36.02440218,trash,2024-07-31 06:43:13.662326+09,TRUE,36.024317,129.357157,26.03412,경상북도,포항시 북구,죽도동,NULL,대해로,36,FALSE,PDCToolV1,MTPohangPC7
45102,0101000020E61000007555B994882B6040DEA9F96C51034240,129.3604225,36.02592241,trash,2024-07-31 06:46:18.448389+09,TRUE,36.025951,129.360482,26.678332,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45103,0101000020E6100000B52FE349812B6040CE39B43D5E034240,129.3595323,36.02631351,trash,2024-07-31 06:46:40.952085+09,TRUE,36.026297,129.359593,25.134331,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45104,0101000020E610000026DF2FCF772B6040695AA3AC70034240,129.3583752,36.02687605,crack,2024-07-31 06:51:05.690084+09,TRUE,36.026927,129.358363,24.381506,경상북도,포항시 북구,죽도동,NULL,중흥로255번길,21,FALSE,PDCToolV1,MTPohangPC7
45105,0101000020E6100000EDA8A98D362B6040F91BBE8CA8014240,129.3504093,36.01295623,banner,2024-07-31 06:59:28.838507+09,TRUE,36.013504,129.35041,30.903386,경상북도,포항시 남구,상도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45106,0101000020E6100000B60DD6DE2E2B6040E9CB23FDA2014240,129.3494715,36.01278652,trash,2024-07-31 07:01:40.665206+09,TRUE,36.012802,129.34976,32.108701,경상북도,포항시 남구,상도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45107,0101000020E6100000EC8549A0222B60406EE7FA83C1014240,129.3479768,36.01371813,banner,2024-07-31 07:04:41.520534+09,TRUE,36.013607,129.348029,35.670874,경상북도,포항시 남구,상도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45108,0101000020E61000008B5F64A62D2B60402EA5927208024240,129.3493225,36.0158828,trash,2024-07-31 07:05:18.633823+09,TRUE,36.015704,129.349269,35.764507,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45109,0101000020E61000001B05DD30352B60400ABC186F2D024240,129.350243,36.01701153,trash,2024-07-31 07:05:35.139146+09,TRUE,36.016936,129.350256,35.937042,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45110,0101000020E6100000B9FA1E064A2B604065CD7F3629034240,129.3527861,36.02469522,banner,2024-07-31 07:09:14.670532+09,TRUE,36.024269,129.352241,37.635004,경상북도,포항시 북구,용흥동,NULL,새천년대로,566,FALSE,PDCToolV1,MTPohangPC7
45111,0101000020E61000005BB6ADEF012B60405699F0F840044240,129.3439864,36.0332328,banner,2024-07-31 07:37:39.651023+09,TRUE,36.032839,129.343524,82.549865,경상북도,포항시 북구,학잠동,NULL,양학로,134,FALSE,PDCToolV1,MTPohangPC7
45112,0101000020E61000002EA89820B12B60405692948F40044240,129.365372,36.03322024,trash,2024-07-31 07:43:52.054173+09,TRUE,36.033225,129.365248,63.281599,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45113,0101000020E610000048DE32C1042C6040522DC28741044240,129.3755804,36.03324983,banner,2024-07-31 07:47:30.272629+09,TRUE,36.03343,129.375296,51.901221,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45114,0101000020E6100000636310B4152C6040D0E7872D50044240,129.3776493,36.03369683,banner,2024-07-31 07:47:57.202894+09,TRUE,36.033494,129.377473,51.902679,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45115,0101000020E6100000CDB2D1131C2C60407C96F7455A044240,129.3784274,36.03400492,banner,2024-07-31 07:48:05.252683+09,TRUE,36.033724,129.378209,52.36479,경상북도,포항시 남구,송도동,NULL,송도로,71,FALSE,PDCToolV1,MTPohangPC7
45116,0101000020E610000049C6B917252C60402A98CFA25A044240,129.3795279,36.03401599,banner,2024-07-31 07:48:19.642892+09,TRUE,36.034035,129.379282,52.738823,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45117,0101000020E6100000D0F6B095262C6040464943E061044240,129.3797101,36.03423694,crack,2024-07-31 07:49:08.902339+09,TRUE,36.034219,129.379648,47.109317,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45118,0101000020E61000008AFEF7E9252C6040DE3DAA7068044240,129.3796282,36.03443726,trash,2024-07-31 07:49:11.222038+09,TRUE,36.034285,129.379636,46.817327,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45119,0101000020E61000000C72A720082C6040AA2252DF46044240,129.3759921,36.03341285,crack,2024-07-31 07:49:54.141431+09,TRUE,36.033398,129.376056,52.117165,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45120,0101000020E6100000E130B0B7032C6040526EDE8248044240,129.3754538,36.03346287,crack,2024-07-31 07:51:16.445387+09,TRUE,36.033445,129.37552,49.740003,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45121,0101000020E6100000B9219A51FD2B6040D40C0AF54B044240,129.3746727,36.03356803,crack,2024-07-31 07:51:22.509559+09,TRUE,36.033549,129.374738,51.470748,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45122,0101000020E61000000DDAA2C3E82B60401AD3C7EF5A044240,129.3721636,36.03402517,banner,2024-07-31 07:51:36.888195+09,TRUE,36.033876,129.372411,52.57896,경상북도,포항시 남구,송도동,NULL,송도로,9,FALSE,PDCToolV1,MTPohangPC7
45123,0101000020E6100000CD07B2F9D32B6040D1D4FEE746044240,129.3696259,36.03341389,trash,2024-07-31 07:53:13.328953+09,TRUE,36.033381,129.369716,49.481439,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45124,0101000020E6100000F68CD2B9D32B60402507A88745044240,129.3695954,36.03337188,crack,2024-07-31 07:53:15.136562+09,TRUE,36.033373,129.369663,49.294349,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45125,0101000020E610000067A7301AA82B604017F51BC1EC034240,129.3642703,36.03066267,trash,2024-07-31 07:57:49.013612+09,TRUE,36.030769,129.364402,48.769426,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45126,0101000020E6100000693E99267F2B60405951100223034240,129.3592713,36.02450586,trash,2024-07-31 08:01:20.156047+09,TRUE,36.024526,129.35932,48.310759,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45127,0101000020E6100000ED12385B692B6040D200FA1EA8024240,129.3566109,36.02075565,trash,2024-07-31 08:01:56.958626+09,TRUE,36.021018,129.356543,47.03539,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45128,0101000020E61000000FA541A8562B604075041612BE024240,129.3543283,36.0214255,banner,2024-07-31 08:02:21.617143+09,TRUE,36.02118,129.354355,46.482556,경상북도,포항시 북구,죽도동,NULL,포스코대로,269,FALSE,PDCToolV1,MTPohangPC7
45129,0101000020E6100000FBC02181412B60407AB04BA6E8024240,129.3517461,36.0227249,banner,2024-07-31 08:03:10.953915+09,TRUE,36.022551,129.351776,45.989244,경상북도,포항시 북구,죽도동,NULL,포스코대로,243,FALSE,PDCToolV1,MTPohangPC7
45130,0101000020E610000083E7A4E6372B6040D6530D4CDA024240,129.3505738,36.0222869,crack,2024-07-31 08:04:25.144649+09,TRUE,36.022348,129.350603,46.660949,경상북도,포항시 북구,득량동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45131,0101000020E61000005D295794322B6040F693E7D6BF024240,129.3499242,36.02147948,crack,2024-07-31 08:04:33.444902+09,TRUE,36.021547,129.349939,46.334185,경상북도,포항시 북구,득량동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45132,0101000020E610000037543454E12A60405597096378014240,129.340006,36.01148642,trash,2024-07-31 08:07:20.178216+09,TRUE,36.011378,129.340046,44.575725,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45133,0101000020E6100000AC6E4B5DE32A604024A790EC95014240,129.3402544,36.01238782,banner,2024-07-31 08:07:30.316588+09,TRUE,36.012095,129.340161,47.437117,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45134,0101000020E6100000393446EFE22A604042BFE56493014240,129.340202,36.01231061,crack,2024-07-31 08:07:32.436965+09,TRUE,36.012243,129.340182,47.833196,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45135,0101000020E61000009A2ACBD1DC2A604041C2402EF8014240,129.3394555,36.01538637,banner,2024-07-31 08:09:00.63507+09,TRUE,36.015293,129.339872,61.574162,경상북도,포항시 남구,대잠동,NULL,대잠동길,17,FALSE,PDCToolV1,MTPohangPC7
45136,0101000020E6100000D173C203E92A604025AF1738C9014240,129.3409442,36.01395322,trash,2024-07-31 08:10:20.531545+09,TRUE,36.013866,129.340812,50.252272,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45137,0101000020E6100000D9374F8A042B6040FB1CEE310A024240,129.3443042,36.01593613,trash,2024-07-31 08:11:34.538355+09,TRUE,36.015903,129.34424,48.51055,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45138,0101000020E61000001DD21845FF2A6040047268CB23024240,129.3436609,36.01671736,crack,2024-07-31 08:11:52.990356+09,TRUE,36.016687,129.343723,48.712707,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45139,0101000020E61000003799A6F7EC2A6040BD2FFE268E024240,129.3414267,36.01996314,trash,2024-07-31 08:13:04.607403+09,TRUE,36.019847,129.341455,53.273551,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
45140,0101000020E6100000127589EAE82A6040E23B1FE305034240,129.3409321,36.02361716,banner,2024-07-31 08:13:52.001004+09,TRUE,36.023425,129.340833,65.807171,경상북도,포항시 남구,대잠동,NULL,대이로,102,FALSE,PDCToolV1,MTPohangPC7
